user_latitude,user_longitude,problem_type,urgency_level,mechanic_latitude,mechanic_longitude,distance_km,mechanic_rating,open_24hrs,speciality_match,district,target
-2.392582,29.725271,Suspension & Steering,1,-2.315892,29.781184,10.55,4.5,0,0,Nyanza,0
-2.215372,30.503477,Oil Change,1,-2.1484395,30.5057124,7.45,4.6,0,0,Ngoma,0
-1.529824,30.069043,Engine Repair,1,-1.565923,30.116618,6.64,4.5,0,0,Gicumbi,1
-1.990763,30.14153,Suspension & Steering,1,-1.928301,30.102737,8.17,3.1,0,0,Kicukiro,0
-1.979251,30.04423,Diagnostic Scanning,1,-1.900077,30.04231,8.81,4.2,0,0,Nyarugenge,0
-2.256567,30.100396,Welding,1,-2.00462,30.327768,37.73,4.8,0,0,Bugesera,0
-1.915606,30.101145,Engine Repair,1,-1.938,30.093,2.65,4.3,0,1,Gasabo,1
-1.705073,29.247261,Tire & Wheel,1,-1.71547,29.2958,5.52,4.3,0,0,Rubavu,1
-2.104647,30.497354,Engine Repair,3,-2.105586,30.58048,9.24,4.3,0,1,Ngoma,1
-2.394473,29.803519,Bodywork,3,-2.362675,29.7734718,4.86,4.6,0,0,Nyanza,1
-1.974452,30.487269,Oil Change,1,-1.9456436,30.4337557,6.75,4.0,0,1,Rwamagana,0
-1.675273,29.298771,Oil Change,1,-1.766619,29.344293,11.35,4.2,0,0,Rubavu,1
-1.70545,30.037901,Suspension & Steering,1,-1.74917,29.90904,15.12,4.0,0,0,Rulindo,1
-1.926553,30.618049,Air Conditioning,1,-1.852799,30.635508,8.43,5.0,0,1,Kayonza,1
-1.67011,30.03532,Transmission Repair,1,-1.7344304,30.0227521,7.29,3.6,0,0,Rulindo,1
-2.157702,30.218395,Electrical Systems,1,-2.023625,30.358246,21.54,4.6,0,0,Bugesera,0
-1.917394,30.082151,Engine Repair,3,-1.917483,30.051776,3.38,4.3,0,0,Gasabo,0
-2.000848,29.777936,Brake System,1,-2.091192,29.7896012,10.13,4.0,0,0,Muhanga,1
-1.665591,30.116014,Tire & Wheel,1,-1.686161,29.971788,16.19,4.6,0,0,Rulindo,1
-1.730371,29.269947,Suspension & Steering,1,-1.6648376,29.2789731,7.36,4.0,1,0,Rubavu,1
-1.852474,30.731963,Air Conditioning,1,-1.784333,30.607939,15.73,4.3,0,1,Kayonza,1
-1.877708,30.637935,Brake System,1,-1.939499,30.66367,7.44,4.3,0,0,Kayonza,1
-1.426436,29.56648,Exhaust System,3,-1.513277,29.624073,11.59,4.0,0,0,Musanze,0
-1.986714,30.034685,Engine Repair,1,-1.98763,30.103633,7.66,4.4,0,1,Nyarugenge,1
-1.737181,30.072574,Brake System,1,-1.784367,30.095411,5.83,4.9,0,0,Rulindo,0
-1.964994,30.019077,Electrical Systems,1,-1.954813,30.010883,1.45,4.6,0,0,Nyarugenge,1
-2.616169,29.678474,Tire & Wheel,1,-2.620313,29.752633,8.25,3.7,1,0,Huye,0
-2.32829,29.693123,Bodywork,1,-2.33987,29.752384,6.71,4.1,0,0,Nyanza,1
-1.69694,29.246658,Suspension & Steering,1,-1.6765902,29.2556146,2.47,4.9,0,1,Rubavu,1
-1.669668,29.972414,Exhaust System,3,-1.566398,30.059358,15.01,4.4,1,0,Gicumbi,1
-1.969778,30.65147,Suspension & Steering,1,-1.897558,30.645342,8.06,2.5,0,0,Kayonza,0
-1.95147,30.406633,Air Conditioning,1,-1.911095,30.490368,10.33,4.4,0,0,Rwamagana,1
-2.113884,30.228241,Transmission Repair,1,-2.00901,30.343698,17.34,2.5,0,0,Bugesera,0
-2.383137,30.628048,Diagnostic Scanning,1,-2.161173,30.826153,33.07,3.3,0,1,Kirehe,0
-2.083222,29.779321,Bodywork,1,-2.0721993,29.7440309,4.11,3.7,0,1,Muhanga,1
-1.72348,29.232918,Diagnostic Scanning,1,-1.7002537,29.327157,10.79,3.7,0,1,Rubavu,1
-2.432229,29.733723,Electrical Systems,1,-2.299065,29.777916,15.6,4.8,0,0,Nyanza,1
-1.696151,30.014073,Electrical Systems,1,-1.6972,29.984264,3.32,4.4,0,0,Rulindo,1
-2.417887,29.807012,Diagnostic Scanning,3,-2.334018,29.811548,9.34,3.5,1,0,Nyanza,1
-1.668148,29.987664,Transmission Repair,1,-1.552776,30.138665,21.13,4.5,0,0,Gicumbi,0
-2.410087,30.681627,Bodywork,1,-2.384912,30.561489,13.64,4.0,1,0,Kirehe,0
-2.221672,30.173842,Welding,3,-2.2617967,30.106302,8.73,4.7,0,0,Bugesera,1
-2.551079,29.670664,Air Conditioning,1,-2.563541,29.794832,13.86,4.4,0,1,Huye,1
-1.499326,30.073824,Transmission Repair,1,-1.540619,30.059767,4.85,4.8,0,0,Gicumbi,1
-2.115413,30.231098,Exhaust System,1,-2.087268,30.164457,8.04,4.7,0,0,Bugesera,0
-2.399318,29.807007,Welding,1,-2.329002,29.746734,10.29,4.5,0,0,Nyanza,0
-1.861384,30.737237,Transmission Repair,3,-1.911395,30.632895,12.86,4.3,0,0,Kayonza,1
-2.382154,29.790105,Bodywork,1,-2.348518,29.761766,4.89,4.3,0,1,Nyanza,1
-1.950079,30.110073,Tire & Wheel,3,-1.9967524,30.1757726,8.96,4.9,0,1,Kicukiro,1
-1.725383,29.246244,Welding,1,-1.670863,29.20265,7.76,3.5,0,0,Rubavu,1
-2.022189,30.052983,Brake System,3,-1.96661,30.0714804,6.51,3.2,0,1,Kicukiro,0
-1.962282,30.016523,Transmission Repair,3,-1.930269,30.03325,4.02,4.7,1,0,Nyarugenge,0
-1.693971,30.103295,Electrical Systems,1,-1.6722283,29.9757221,14.38,3.6,0,0,Rulindo,1
-1.88137,30.063058,Suspension & Steering,3,-1.945205,30.03349,7.82,4.7,0,0,Gasabo,1
-1.484987,29.570164,Welding,1,-1.452467,29.577959,3.72,4.5,1,1,Musanze,1
-2.417005,29.770895,Suspension & Steering,1,-2.271052,29.787393,16.33,3.3,1,0,Nyanza,0
-1.498833,29.708684,Electrical Systems,1,-1.41686,29.613499,13.97,4.6,0,0,Musanze,0
-2.239279,30.402984,Brake System,1,-2.114734,30.559798,22.26,3.3,0,1,Ngoma,0
-2.346458,29.680306,Suspension & Steering,3,-2.35222,29.761696,9.07,3.8,0,0,Nyanza,0
-2.544378,29.793253,Exhaust System,1,-2.651553,29.668817,18.25,4.5,0,1,Huye,0
-1.932949,30.398246,Bodywork,3,-1.977907,30.505558,12.93,4.8,0,0,Rwamagana,1
-1.963938,30.096348,Electrical Systems,1,-1.92958,30.092614,3.84,3.3,0,1,Gasabo,1
-2.053821,29.803799,Diagnostic Scanning,1,-2.0572672,29.7624895,4.61,4.6,0,1,Muhanga,0
-1.807094,30.085314,Oil Change,1,-1.7449151,29.9324988,18.34,3.8,0,1,Rulindo,0
-1.920089,30.035293,Engine Repair,3,-1.985516,30.103204,10.48,4.6,0,1,Nyarugenge,1
-1.896708,30.091425,Diagnostic Scanning,3,-1.946555,30.031706,8.65,4.7,0,0,Gasabo,1
-2.134476,30.205154,Diagnostic Scanning,3,-2.1840513,30.1900371,5.76,4.8,0,0,Bugesera,1
-2.156612,30.211684,Electrical Systems,3,-2.027518,30.318013,18.59,4.3,0,1,Bugesera,1
-1.894531,30.652625,Diagnostic Scanning,3,-1.914003,30.6073,5.48,3.5,0,0,Kayonza,0
-1.968504,30.120523,Tire & Wheel,3,-1.8837305,30.1229809,9.43,4.4,1,0,Gasabo,1
-1.989204,30.059407,Exhaust System,3,-1.93247,30.094274,7.4,4.5,1,1,Kicukiro,1
-2.079862,30.471101,Engine Repair,3,-2.1662085,30.5404723,12.31,4.8,0,0,Ngoma,1
-1.7361,29.333848,Brake System,1,-1.677109,29.336696,6.57,4.2,0,1,Rubavu,0
-1.995018,30.387936,Engine Repair,3,-1.933544,30.433779,8.53,4.4,0,1,Rwamagana,0
-2.075735,30.438187,Tire & Wheel,3,-2.114612,30.603431,18.86,4.3,0,0,Ngoma,1
-2.345436,30.702029,Oil Change,1,-2.099358,30.734347,27.6,5.0,0,1,Kirehe,0
-2.361771,30.663064,Brake System,1,-2.143155,30.80912,29.23,4.4,1,1,Kirehe,0
-1.930663,30.073491,Exhaust System,1,-1.980912,30.02526,7.74,4.7,0,0,Nyarugenge,0
-1.940209,30.374646,Suspension & Steering,1,-1.91344,30.479999,12.08,4.3,0,0,Rwamagana,1
-2.015364,29.808492,Bodywork,3,-2.025619,29.711871,10.8,4.1,0,0,Muhanga,0
-2.144022,29.702704,Air Conditioning,1,-2.056109,29.763508,11.88,4.8,0,1,Muhanga,1
-2.041024,29.673702,Bodywork,1,-2.1004328,29.756609,11.34,4.8,0,0,Muhanga,1
-1.749657,30.10509,Tire & Wheel,1,-1.739082,29.923696,20.2,3.8,0,0,Rulindo,0
-1.89574,30.415248,Engine Repair,1,-1.962082,30.503665,12.29,4.5,0,0,Rwamagana,1
-1.860427,30.664578,Air Conditioning,3,-1.8806342,30.5394193,14.09,4.5,0,1,Kayonza,1
-1.920903,30.097213,Electrical Systems,1,-1.968074,30.133943,6.65,4.8,0,0,Gasabo,1
-1.735178,30.021479,Bodywork,1,-1.713687,29.955831,7.68,4.2,0,1,Rulindo,1
-1.992279,30.089411,Bodywork,1,-2.003548,30.10598,2.23,5.0,0,0,Kicukiro,1
-1.553941,29.65953,Engine Repair,1,-1.488258,29.637125,7.72,4.5,0,0,Musanze,1
-1.996052,30.14549,Electrical Systems,1,-1.973239,30.112709,4.44,3.7,0,1,Kicukiro,1
-1.744172,29.300561,Brake System,1,-1.6826403,29.2854928,7.04,3.4,0,1,Rubavu,0
-1.669034,30.034498,Electrical Systems,1,-1.697799,29.945044,10.44,4.5,0,0,Rulindo,1
-1.550277,29.633522,Transmission Repair,1,-1.5222033,29.6829402,6.32,4.2,0,1,Musanze,1
-1.885685,30.606699,Engine Repair,1,-1.86813,30.619539,2.42,3.3,0,0,Kayonza,1
-1.573702,30.141866,Brake System,1,-1.585816,30.013105,14.38,3.6,0,0,Gicumbi,0
-1.655597,29.259281,Electrical Systems,1,-1.749259,29.306582,11.67,4.3,0,1,Rubavu,1
-2.194561,30.453059,Tire & Wheel,1,-2.105371,30.585422,17.74,4.3,0,0,Ngoma,1
-1.878224,30.130205,Brake System,1,-1.9601,30.066698,11.52,4.5,0,0,Gasabo,1
-1.422469,29.707179,Air Conditioning,1,-1.479614,29.575922,15.91,4.3,0,1,Musanze,0
-1.60752,29.191492,Oil Change,1,-1.678385,29.249513,10.18,4.9,1,1,Rubavu,1
-1.965643,30.059232,Air Conditioning,3,-1.98595,30.086241,3.76,3.3,0,1,Nyarugenge,0
-2.250604,30.229159,Diagnostic Scanning,1,-1.964248,30.364735,35.23,4.1,0,0,Bugesera,0
-2.161527,30.093062,Transmission Repair,1,-1.974142,30.35489,35.79,4.8,0,0,Bugesera,0
-2.384414,30.598856,Air Conditioning,3,-2.288005,30.742036,19.18,3.6,0,0,Kirehe,0
-2.134839,30.532323,Diagnostic Scanning,3,-2.157784,30.613952,9.42,4.8,0,1,Ngoma,1
-1.978555,30.411975,Tire & Wheel,3,-1.930297,30.450879,6.89,4.5,0,1,Rwamagana,1
-1.458398,29.673576,Transmission Repair,1,-1.56841,29.572817,16.59,4.3,0,0,Musanze,1
-1.991046,30.491815,Air Conditioning,3,-1.934538,30.472034,6.66,3.7,0,1,Rwamagana,1
-1.862465,30.037047,Electrical Systems,1,-1.899161,30.017159,4.64,4.3,0,0,Gasabo,1
-2.397674,29.795437,Diagnostic Scanning,1,-2.335122,29.786127,7.03,4.9,0,1,Nyanza,0
-2.6121,29.73298,Oil Change,1,-2.657802,29.718341,5.34,4.5,0,0,Huye,0
-1.925853,30.687844,Electrical Systems,3,-1.820403,30.572793,17.35,4.0,0,0,Kayonza,0
-1.920034,30.042146,Oil Change,1,-1.947144,30.063188,3.82,4.1,0,1,Nyarugenge,1
-1.874447,30.604713,Brake System,1,-1.9422692,30.4867545,15.12,4.2,0,1,Kayonza,0
-1.554199,29.700403,Exhaust System,1,-1.5116229,29.7096834,4.85,4.9,0,0,Musanze,1
-2.545682,29.77883,Transmission Repair,1,-2.6362667,29.7060609,12.91,4.8,0,1,Huye,1
-2.601315,29.744164,Air Conditioning,3,-2.623278,29.804792,7.16,4.4,0,1,Huye,1
-1.873418,30.638221,Exhaust System,3,-1.9158553,30.5325608,12.66,4.7,1,1,Kayonza,0
-1.644867,30.14045,Suspension & Steering,3,-1.536627,30.120666,12.23,3.3,0,0,Gicumbi,1
-2.602516,29.803449,Tire & Wheel,1,-2.627628,29.660114,16.16,3.2,0,0,Huye,0
-1.942382,30.38908,Diagnostic Scanning,1,-1.934482,30.373838,1.91,3.3,0,0,Rwamagana,1
-1.984554,30.364208,Transmission Repair,1,-1.9565012,30.4108476,6.05,3.5,1,0,Rwamagana,1
-2.074967,30.457876,Exhaust System,1,-2.199867,30.460621,13.89,4.5,0,0,Ngoma,1
-2.130537,30.483703,Diagnostic Scanning,3,-2.12847,30.54818,7.17,4.7,0,1,Ngoma,1
-1.945536,30.386213,Welding,1,-1.965758,30.454179,7.88,4.8,1,0,Rwamagana,1
-1.910912,30.080465,Welding,1,-1.97076,30.067278,6.81,4.8,0,0,Nyarugenge,0
-1.913749,30.043345,Welding,1,-1.896545,30.032028,2.29,2.5,0,0,Gasabo,0
-2.292693,29.714622,Transmission Repair,1,-2.355147,29.803295,12.05,4.5,0,0,Nyanza,0
-1.755215,30.117113,Tire & Wheel,1,-1.723329,30.010207,12.4,5.0,0,0,Rulindo,1
-2.317912,30.705151,Oil Change,3,-2.158901,30.769239,19.06,4.7,1,0,Kirehe,1
-1.726087,29.327805,Exhaust System,3,-1.722171,29.324215,0.59,4.8,0,1,Rubavu,1
-2.608681,29.759462,Exhaust System,1,-2.535359,29.686095,11.53,4.6,1,0,Huye,0
-2.530928,29.709325,Tire & Wheel,3,-2.5931211,29.7385545,7.64,4.0,0,1,Huye,1
-2.661311,29.734157,Bodywork,1,-2.63515,29.690649,5.64,4.9,0,0,Huye,1
-1.555628,29.651165,Exhaust System,1,-1.418336,29.613048,15.84,5.0,0,0,Musanze,0
-1.96499,30.489059,Tire & Wheel,1,-1.953327,30.515821,3.24,4.7,0,0,Rwamagana,1
-2.323811,29.733776,Transmission Repair,1,-2.3893529,29.7289983,7.31,4.5,0,0,Nyanza,1
-1.927607,30.443957,Welding,1,-2.013733,30.358621,13.48,3.7,0,0,Rwamagana,1
-1.65799,30.044834,Electrical Systems,1,-1.735881,29.903359,17.95,4.5,0,1,Rulindo,1
-1.995187,30.454933,Oil Change,1,-1.973341,30.428368,3.82,4.8,0,0,Rwamagana,1
-1.98678,30.050971,Air Conditioning,3,-1.970174,30.037922,2.35,3.7,0,1,Nyarugenge,1
-2.017202,29.789939,Engine Repair,1,-2.0931227,29.7576054,9.17,4.5,0,0,Muhanga,0
-2.354974,29.765599,Oil Change,1,-2.297156,29.74262,6.92,4.6,0,0,Nyanza,1
-2.375554,30.740556,Transmission Repair,1,-2.094197,30.799199,31.96,4.2,0,1,Kirehe,0
-1.916609,30.41644,Tire & Wheel,1,-1.9407585,30.4482468,4.44,3.6,1,0,Rwamagana,1
-2.157636,30.203957,Welding,1,-1.964315,30.294737,23.75,4.3,0,1,Bugesera,0
-1.893008,30.418702,Electrical Systems,1,-1.96018,30.424222,7.49,5.0,0,0,Rwamagana,0
-2.57941,29.717931,Engine Repair,1,-2.589043,29.777042,6.65,4.1,0,1,Huye,0
-1.917194,30.040097,Air Conditioning,1,-1.988383,30.022963,8.14,4.3,0,1,Gasabo,0
-1.651655,30.083498,Brake System,1,-1.514259,29.963172,20.3,3.8,0,0,Gicumbi,0
-1.703934,29.993163,Transmission Repair,3,-1.675017,29.912207,9.56,4.7,1,0,Rulindo,1
-2.624283,29.697693,Welding,3,-2.638592,29.747377,5.74,4.1,1,0,Huye,1
-2.302299,29.699469,Bodywork,1,-2.327954,29.800668,11.6,4.4,0,0,Nyanza,0
-1.473144,29.570698,Brake System,1,-1.531773,29.697406,15.52,4.7,1,0,Musanze,1
-2.405042,30.621034,Engine Repair,3,-2.0881872,30.7006141,36.33,4.7,1,1,Kirehe,0
-1.925537,30.487446,Exhaust System,1,-1.97247,30.421406,9.01,4.3,0,1,Rwamagana,1
-1.904951,30.109167,Exhaust System,1,-1.865517,30.120774,4.57,4.6,0,0,Gasabo,1
-1.934708,30.111006,Engine Repair,1,-1.986754,30.077139,6.9,3.0,0,0,Kicukiro,1
-2.059923,29.721279,Transmission Repair,3,-2.1130434,29.7747345,8.38,4.4,0,1,Muhanga,1
-2.074774,30.139935,Welding,1,-1.963348,30.322112,23.74,4.0,0,0,Bugesera,0
-1.806284,30.05401,Bodywork,1,-1.741977,29.951611,13.44,4.2,0,0,Rulindo,0
-1.439983,29.647636,Suspension & Steering,1,-1.4881446,29.6278891,5.79,3.9,0,0,Musanze,1
-1.61025,29.316638,Transmission Repair,3,-1.7195,29.286021,12.62,4.2,0,0,Rubavu,0
-1.997778,30.104455,Exhaust System,3,-1.952854,30.163318,8.23,4.2,0,0,Kicukiro,1
-1.894136,30.065093,Tire & Wheel,1,-1.920927,30.093044,4.3,4.5,0,0,Gasabo,0
-2.120927,29.816027,Engine Repair,1,-2.026681,29.705592,16.14,4.7,0,0,Muhanga,1
-2.088202,30.576077,Transmission Repair,1,-2.079843,30.541093,4.0,4.0,0,0,Ngoma,1
-2.565701,29.777053,Tire & Wheel,3,-2.5593748,29.7492622,3.17,4.5,0,1,Huye,1
-2.153491,30.482161,Exhaust System,1,-2.077849,30.561501,12.18,4.3,1,0,Ngoma,1
-1.986368,30.450275,Oil Change,1,-1.955784,30.4353,3.79,4.2,0,0,Rwamagana,1
-2.633907,29.752035,Brake System,1,-2.6335644,29.772233,2.24,4.5,0,0,Huye,1
-1.920802,30.051263,Brake System,1,-1.941773,30.046727,2.39,4.4,1,0,Gasabo,1
-1.622309,29.206832,Brake System,1,-1.711123,29.347184,18.46,3.5,1,0,Rubavu,0
-1.758799,29.233781,Bodywork,1,-1.636698,29.296063,15.24,3.7,0,1,Rubavu,1
-2.025732,29.692133,Transmission Repair,1,-2.077857,29.701779,5.89,4.5,0,1,Muhanga,1
-2.561593,29.686199,Bodywork,3,-2.582073,29.778578,10.51,4.7,0,0,Huye,1
-2.06025,30.434666,Suspension & Steering,1,-2.1643344,30.5219989,15.1,4.5,0,1,Ngoma,1
-1.785366,30.057648,Electrical Systems,1,-1.713862,29.908463,18.39,4.5,0,1,Rulindo,1
-1.93671,30.148082,Tire & Wheel,1,-1.951612,30.12986,2.62,3.8,1,1,Kicukiro,0
-2.256072,30.0876,Air Conditioning,1,-2.023068,30.297288,34.84,4.3,0,1,Bugesera,0
-1.766699,30.131576,Transmission Repair,1,-1.703887,29.96343,19.95,4.5,0,1,Rulindo,1
-1.703847,30.007895,Oil Change,1,-1.745214,29.961137,6.94,4.0,0,1,Rulindo,0
-2.012364,30.09235,Tire & Wheel,1,-1.992664,30.14212,5.95,4.9,0,0,Kicukiro,1
-1.942694,30.430107,Oil Change,1,-1.9565051,30.4226104,1.75,4.2,0,0,Rwamagana,1
-1.928624,30.498886,Suspension & Steering,1,-1.957393,30.450436,6.26,3.8,1,0,Rwamagana,0
-1.880081,30.432304,Bodywork,1,-1.968938,30.419837,9.98,4.0,0,1,Rwamagana,0
-1.463545,29.706266,Bodywork,1,-1.532408,29.633709,11.12,3.3,1,0,Musanze,0
-2.372701,30.653018,Oil Change,1,-2.1539051,30.694171,24.75,4.0,0,0,Kirehe,0
-1.571773,29.657562,Suspension & Steering,1,-1.504616,29.658384,7.47,3.8,0,1,Musanze,1
-2.103466,29.795994,Bodywork,1,-2.067401,29.743306,7.1,4.7,1,1,Muhanga,1
-1.905028,30.418333,Brake System,3,-1.945056,30.477363,7.93,4.5,0,0,Rwamagana,0
-1.758553,30.109811,Suspension & Steering,3,-1.689889,29.988586,15.49,3.0,0,1,Rulindo,0
-2.081399,29.812885,Bodywork,3,-2.077269,29.735805,8.58,5.0,0,0,Muhanga,1
-1.786975,30.130651,Brake System,3,-1.738871,29.900314,26.15,4.3,0,0,Rulindo,0
-2.415436,29.745414,Diagnostic Scanning,1,-2.360534,29.66212,11.09,4.0,0,0,Nyanza,0
-1.961898,30.031337,Transmission Repair,1,-1.883257,30.146415,15.49,4.6,0,0,Gasabo,1
-1.958916,30.468447,Suspension & Steering,1,-1.9499602,30.4366665,3.67,4.9,0,1,Rwamagana,1
-1.574426,29.654361,Bodywork,1,-1.467559,29.579593,14.5,3.0,0,1,Musanze,0
-1.94984,30.042624,Electrical Systems,1,-1.890072,30.060123,6.92,5.0,0,0,Gasabo,0
-2.549488,29.785237,Suspension & Steering,1,-2.580544,29.667497,13.53,4.3,1,1,Huye,1
-1.678928,30.004841,Welding,3,-1.744676,29.984678,7.65,4.2,0,0,Rulindo,0
-2.614773,29.773292,Air Conditioning,1,-2.528723,29.732256,10.6,4.0,0,1,Huye,1
-2.119534,30.160836,Exhaust System,1,-2.1748678,30.2027409,7.72,4.9,0,1,Bugesera,1
-1.914963,30.425055,Transmission Repair,3,-1.9417978,30.4305164,3.04,4.8,0,1,Rwamagana,0
-1.626162,29.991676,Engine Repair,1,-1.6224877,30.0797881,9.8,3.0,0,1,Gicumbi,0
-2.294732,30.591404,Brake System,1,-2.165421,30.7561,23.27,3.8,0,0,Kirehe,0
-2.398268,30.601562,Welding,3,-2.306741,30.581531,10.42,3.9,1,1,Kirehe,1
-1.947689,30.089851,Suspension & Steering,3,-1.949157,30.146429,6.29,4.4,1,0,Kicukiro,1
-1.558046,29.654566,Electrical Systems,1,-1.502384,29.617996,7.4,4.8,0,1,Musanze,1
-1.738203,30.052867,Diagnostic Scanning,3,-1.7236031,30.0215712,3.84,4.4,0,0,Rulindo,0
-1.423905,29.689657,Brake System,1,-1.468702,29.657779,6.11,4.3,0,1,Musanze,1
-1.729232,29.215328,Transmission Repair,1,-1.762354,29.210992,3.71,4.7,0,1,Rubavu,1
-1.612183,30.096945,Brake System,1,-1.545607,30.081861,7.59,4.5,0,0,Gicumbi,0
-1.940701,30.437127,Engine Repair,1,-1.9334377,30.462246,2.91,4.0,0,1,Rwamagana,0
-1.920525,30.363721,Oil Change,1,-1.919397,30.469291,11.73,4.9,0,1,Rwamagana,1
-2.013076,30.444218,Tire & Wheel,3,-1.9670705,30.4087838,6.46,4.3,0,1,Rwamagana,1
-2.39837,29.726985,Bodywork,1,-2.339095,29.777584,8.66,4.0,0,1,Nyanza,0
-1.518418,30.115322,Oil Change,1,-1.5992487,29.9926296,16.33,3.9,0,1,Gicumbi,1
-2.360633,30.618725,Exhaust System,3,-2.131534,30.772395,30.67,4.3,0,0,Kirehe,0
-1.946931,30.404065,Transmission Repair,1,-1.944185,30.456189,5.8,4.8,1,0,Rwamagana,0
-1.935868,30.020286,Oil Change,1,-1.96571,30.098671,9.32,4.5,0,1,Nyarugenge,1
-2.019851,30.389719,Transmission Repair,1,-1.966136,30.466372,10.4,4.3,0,0,Rwamagana,0
-1.853668,30.590953,Suspension & Steering,1,-1.885703,30.604635,3.87,4.7,0,0,Kayonza,0
-1.667558,30.065193,Diagnostic Scanning,3,-1.694329,29.97757,10.18,4.4,0,1,Rulindo,1
-1.610313,29.189518,Bodywork,1,-1.630446,29.272065,9.44,3.7,0,0,Rubavu,1
-1.725571,29.273723,Diagnostic Scanning,1,-1.610976,29.200602,15.11,4.3,1,1,Rubavu,0
-2.051276,29.704255,Oil Change,1,-2.166357,29.803674,16.91,3.1,0,0,Muhanga,0
-1.952152,30.597257,Transmission Repair,1,-1.968904,30.615131,2.72,3.7,0,1,Kayonza,0
-1.938295,30.584245,Bodywork,1,-1.905993,30.648536,8.0,4.5,0,1,Kayonza,1
-1.866766,30.063448,Bodywork,1,-1.9325618,30.1222878,9.81,4.4,0,0,Gasabo,1
-2.258946,30.131474,Transmission Repair,1,-2.1050886,30.1385415,17.13,3.8,0,1,Bugesera,0
-1.717631,29.277678,Oil Change,1,-1.609275,29.236653,12.88,4.5,0,0,Rubavu,1
-1.667862,30.138747,Suspension & Steering,1,-1.6801117,30.0220481,13.04,3.4,0,1,Rulindo,1
-1.95802,30.037888,Welding,1,-1.882566,30.055751,8.62,4.6,1,1,Gasabo,1
-1.895652,30.039636,Bodywork,1,-1.966814,30.09105,9.76,3.2,1,0,Gasabo,1
-1.443619,29.670683,Suspension & Steering,1,-1.450981,29.639173,3.6,4.9,0,0,Musanze,0
-1.564788,30.149335,Bodywork,1,-1.478131,30.06812,13.2,3.5,0,0,Gicumbi,1
-1.752932,29.244202,Transmission Repair,1,-1.769071,29.205029,4.71,3.6,0,1,Rubavu,1
-1.799244,30.663835,Electrical Systems,1,-1.8786822,30.4900948,21.23,4.6,0,1,Kayonza,0
-2.094886,30.430661,Transmission Repair,1,-2.119874,30.554329,14.02,4.6,1,0,Ngoma,1
-1.730218,30.068988,Suspension & Steering,1,-1.707996,29.953459,13.08,4.6,0,0,Rulindo,0
-1.795241,30.628532,Transmission Repair,3,-1.88945,30.642072,10.58,4.2,1,1,Kayonza,1
-2.153049,30.085611,Engine Repair,1,-2.1288066,30.2450616,17.92,3.9,0,0,Bugesera,0
-1.975048,30.387049,Oil Change,3,-1.966381,30.492533,11.76,4.4,0,0,Rwamagana,1
-2.54874,29.752506,Welding,1,-2.661755,29.79398,13.38,3.6,0,0,Huye,1
-1.702612,29.245387,Tire & Wheel,1,-1.68766,29.263447,2.61,4.9,0,1,Rubavu,1
-2.338696,29.808283,Electrical Systems,1,-2.3832323,29.7252707,10.47,4.5,0,1,Nyanza,0
-1.889411,30.414809,Transmission Repair,1,-1.934222,30.498684,10.57,4.4,0,1,Rwamagana,1
-2.179791,30.173587,Oil Change,1,-2.1833923,30.1586378,1.71,4.6,0,0,Bugesera,1
-1.506109,29.655401,Engine Repair,1,-1.4759344,29.6037631,6.65,4.9,0,0,Musanze,0
-1.9751,30.408402,Tire & Wheel,3,-1.916431,30.505824,12.64,4.6,0,1,Rwamagana,1
-1.519425,29.565142,Tire & Wheel,1,-1.514445,29.6075734,4.75,4.4,0,0,Musanze,1
-1.83984,30.630037,Bodywork,1,-1.813942,30.703908,8.7,3.6,0,0,Kayonza,1
-1.972837,30.060014,Bodywork,1,-1.977768,30.011295,5.44,4.8,0,1,Nyarugenge,1
-2.633961,29.785751,Exhaust System,3,-2.555565,29.755286,9.35,4.3,0,0,Huye,0
-2.073049,30.507531,Oil Change,1,-2.212075,30.408948,18.95,4.9,0,0,Ngoma,1
-1.659485,30.139104,Welding,1,-1.528083,30.073578,16.33,4.5,0,1,Gicumbi,1
-1.922902,30.135868,Brake System,1,-1.979795,30.024193,13.93,4.4,0,0,Gasabo,1
-1.969446,30.029625,Diagnostic Scanning,1,-1.847973,30.123005,17.03,4.1,0,0,Gasabo,1
-1.88835,30.09252,Exhaust System,1,-1.883167,30.069032,2.67,4.2,0,1,Gasabo,1
-2.565916,29.7893,Electrical Systems,1,-2.638116,29.701646,12.62,4.7,1,1,Huye,1
-2.170717,30.153151,Transmission Repair,1,-1.997866,30.309489,25.91,4.4,0,0,Bugesera,0
-1.634136,29.232915,Suspension & Steering,1,-1.6969845,29.2632197,7.76,4.5,0,0,Rubavu,0
-2.094247,30.134612,Bodywork,1,-2.027598,30.314606,21.33,4.3,0,0,Bugesera,0
-1.536745,29.575694,Air Conditioning,3,-1.42174,29.690829,18.09,4.4,0,1,Musanze,1
-2.316015,29.739454,Diagnostic Scanning,1,-2.3322851,29.750236,2.17,4.8,0,1,Nyanza,1
-2.285533,29.814173,Diagnostic Scanning,1,-2.333962,29.781719,6.48,4.8,0,0,Nyanza,1
-1.867323,30.047513,Brake System,1,-1.918965,30.041347,5.78,4.2,0,0,Gasabo,1
