request_id,user_id,garage_id,garage_name,service_type,description,request_date,request_district,request_latitude,request_longitude,mechanic_district,mechanic_latitude,mechanic_longitude,distance_km,status,completion_date,duration_hours,estimated_cost_rwf,actual_cost_rwf,response_time_minutes,payment_method,payment_status,emergency_request
REQ00106,USR0421,1937,Thierry Gatera Garage,Transmission Repair,Strange noise from engine,11/3/2026 22:31,Gasabo,-1.952735,30.135516,Gasabo,-1.899765,30.113448,6.38,Completed,11/6/2026 5:31,55,104918,110704,123,Bank Transfer,Paid,No
REQ00107,USR0291,5758,Kigali Vehicle Auto Center,Air Conditioning,Overheating engine,4/25/2026 11:22,Kirehe,-2.400204,30.62125,Kirehe,-2.116932,30.760572,35.1,Completed,4/28/2026 14:22,75,153621,132035,175,Mobile Money,Paid,No
REQ00108,USR0767,1435,Innovation Garage Rwamagana,Diagnostic Scanning,Fuel pump failure,2/3/2026 13:42,Rwamagana,-2.003831,30.362961,Rwamagana,-1.980873,30.393204,4.22,Completed,2/6/2026 9:42,68,53370,48459,110,Bank Transfer,Paid,No
REQ00109,USR0012,7976,Fast Auto Experts,Brake System,Windshield wiper motor failure,10/9/2026 17:07,Nyanza,-2.431137,29.687943,Nyanza,-2.346905,29.744281,11.27,Completed,10/12/2026 4:07,59,157936,112002,50,Mobile Money,Paid,No
REQ00110,USR0387,444,Divine Auto Huye,Welding,Starter motor issues,8/28/2026 17:27,Huye,-2.58724,29.7653,Huye,-2.646771,29.810735,8.32,Pending,8/29/2026 13:27,28,197417,234086,145,Bank Transfer,Pending,No
REQ00111,USR0329,9839,HAKIZIMANA Auto Garage LTD,Oil Change,Fuel pump failure,5/8/2026 19:35,Gicumbi,-1.591274,30.013598,Gicumbi,-1.560839,30.11989,12.29,Cancelled,5/9/2026 18:35,0,150746,0,136,N/A,Unpaid,No
REQ00112,USR0462,5160,EN Auto Center Co.,Exhaust System,Overheating engine,10/18/2026 22:43,Kicukiro,-1.9425,30.135113,Kicukiro,-1.920813,30.161445,3.79,Completed,10/19/2026 0:43,2,36829,69765,70,Bank Transfer,Paid,No
REQ00113,USR0051,8740,MUTABAZI Workshop LTD,Transmission Repair,Check engine light on,1/26/2026 15:25,Gicumbi,-1.661305,29.9863,Gicumbi,-1.532191,30.121475,20.78,Pending,1/27/2026 15:25,46,90818,83978,56,Bank Transfer,Pending,No
REQ00114,USR1000,2598,Central Motors,Electrical Systems,Car won't start,5/12/2026 11:31,Bugesera,-2.220122,30.174247,Bugesera,-2.2092789,30.1174268,6.43,Completed,5/14/2026 15:31,52,12688,6158,22,Cash,Paid,No
REQ00115,USR0051,200,Northern Express Garage,Electrical Systems,Brakes not responding,12/25/2026 13:02,Gicumbi,-1.586748,29.959851,Gicumbi,-1.57,29.71,27.83,Completed,12/28/2026 20:02,79,84943,199298,171,Bank Transfer,Paid,No
REQ00116,USR0874,3529,Ace Repair Center,Diagnostic Scanning,Brakes not responding,3/17/2026 13:23,Ngoma,-2.145724,30.418301,Ngoma,-2.1523022,30.5899581,19.09,Cancelled,3/18/2026 0:23,0,62075,0,81,N/A,Pending,Yes
REQ00117,USR0210,4115,GASANA Garage LTD,Air Conditioning,AC not cooling,6/12/2026 2:15,Bugesera,-2.103308,30.070392,Bugesera,-2.036561,30.304627,27.07,In Progress,6/12/2026 17:15,67,171610,168280,144,Cash,Unpaid,No
REQ00118,USR0034,9296,Dynamic Motor Works,Bodywork,Electrical fault,4/19/2026 2:06,Gasabo,-1.958106,30.126229,Gasabo,-1.90573,30.059812,9.4,In Progress,4/20/2026 10:06,44,180993,146317,103,Mobile Money,Unpaid,No
REQ00119,USR0761,3276,Silver Car Clinic,Engine Repair,Starter motor issues,7/30/2026 9:16,Rwamagana,-1.893629,30.49714,Rwamagana,-1.9770239,30.4295203,11.94,Completed,8/1/2026 4:16,43,190970,175122,43,Mobile Money,Paid,No
REQ00120,USR0240,7973,TUYISENGE Auto Garage LTD,Diagnostic Scanning,Radiator leaking,12/27/2026 14:20,Huye,-2.560873,29.759948,Huye,-2.547331,29.715822,5.13,Completed,12/30/2026 5:20,63,117225,164549,31,Bank Transfer,Paid,No
REQ00121,USR0573,8339,Star Vehicle Auto Experts,Diagnostic Scanning,Strange noise from engine,9/14/2026 10:23,Rwamagana,-1.910941,30.378837,Rwamagana,-1.972373,30.427198,8.69,Completed,9/17/2026 8:23,70,175140,101998,107,Bank Transfer,Paid,No
REQ00122,USR0901,5313,Grand Auto Solutions,Bodywork,Suspension noise,5/13/2026 7:33,Kayonza,-1.87744,30.714363,Kayonza,-1.903844,30.659837,6.73,In Progress,5/13/2026 8:33,10,69488,75265,165,Cash,Pending,No
REQ00123,USR0631,6830,New Auto Base,Tire & Wheel,Windshield wiper motor failure,9/27/2026 10:07,Kicukiro,-1.98372,30.088509,Kicukiro,-2.00889,30.1069,3.47,Completed,9/29/2026 18:07,56,92347,130905,44,Bank Transfer,Paid,No
REQ00124,USR0870,6276,HATEGEKA Auto Garage Co.,Transmission Repair,Transmission slipping,1/11/2026 10:49,Gicumbi,-1.616707,29.977954,Gicumbi,-1.478987,30.091408,19.84,Completed,1/13/2026 2:49,40,72535,36592,46,Cash,Paid,No
REQ00125,USR0988,6052,Dynamic Moto Auto Stop,Bodywork,Starter motor issues,10/29/2026 15:13,Kirehe,-2.343982,30.64504,Kirehe,-2.139525,30.756232,25.87,In Progress,10/29/2026 17:13,43,87771,72704,108,Cash,Pending,Yes
REQ00126,USR0054,2528,Phoenix Auto Station,Transmission Repair,Oil leak detected,1/31/2026 11:40,Bugesera,-2.196498,30.133278,Bugesera,-2.2031559,30.2508053,13.08,In Progress,2/4/2026 1:40,28,24208,24588,132,Bank Transfer,Unpaid,Yes
REQ00127,USR0232,2695,Nshimiyimana Car Masters,Diagnostic Scanning,Oil leak detected,5/14/2026 20:18,Rulindo,-1.757601,30.050714,Rulindo,-1.7765933,29.9325331,13.3,Cancelled,5/15/2026 15:18,0,16793,0,42,N/A,Cancelled,No
REQ00128,USR0854,6644,Rwanda Auto Tech Auto Center,Welding,Brakes not responding,6/25/2026 22:42,Bugesera,-2.210625,30.249772,Bugesera,-2.046957,30.335933,20.56,Pending,6/26/2026 6:42,31,159871,179535,55,Cash,Pending,No
REQ00129,USR0199,7935,Green Auto Masters,Transmission Repair,Oil leak detected,12/14/2026 23:56,Rubavu,-1.613384,29.256946,Rubavu,-1.615779,29.301213,4.93,Completed,12/16/2026 14:56,39,82050,86398,75,Cash,Paid,No
REQ00130,USR0564,2955,Horizon Vehicle Workshop,Suspension & Steering,Transmission slipping,1/1/2026 3:11,Huye,-2.595039,29.788798,Huye,-2.5595967,29.7328259,7.36,Cancelled,1/1/2026 5:11,0,118050,0,11,N/A,Unpaid,No
REQ00131,USR0887,5830,UWITONZE SERVICES AUTO,Brake System,Transmission slipping,12/17/2026 6:58,Huye,-2.578638,29.782615,Huye,-2.586408,29.70612,8.54,Completed,12/17/2026 7:58,1,113406,89240,24,Bank Transfer,Paid,Yes
REQ00132,USR0806,5370,Fast Service Center,Tire & Wheel,Suspension noise,2/22/2026 23:56,Nyarugenge,-1.939367,30.038052,Nyarugenge,-1.995086,30.023057,6.42,Cancelled,2/23/2026 10:56,0,28547,0,128,N/A,Cancelled,No
REQ00133,USR0985,6019,Star Vehicle Motor Works,Diagnostic Scanning,Suspension noise,9/16/2026 14:01,Kicukiro,-1.956511,30.07024,Kicukiro,-2.006541,30.054346,5.84,In Progress,9/17/2026 2:01,55,25567,24658,73,Bank Transfer,Unpaid,No
REQ00134,USR0198,7248,National Auto Base,Diagnostic Scanning,Clutch not engaging,2/2/2026 8:39,Rwamagana,-1.899499,30.378494,Rwamagana,-1.963373,30.48576,13.88,Completed,2/2/2026 18:39,10,97803,138400,5,Cash,Paid,No
REQ00135,USR0558,5628,NDAGIJIMANA Auto Repair Ltd.,Welding,Check engine light on,5/3/2026 19:20,Ngoma,-2.129412,30.417117,Ngoma,-2.124045,30.558367,15.71,Cancelled,5/4/2026 17:20,0,89137,0,120,N/A,Unpaid,No
REQ00136,USR0736,7306,AXVI Auto Base Ltd.,Air Conditioning,Gearbox issues,9/1/2026 13:45,Musanze,-1.566481,29.69975,Musanze,-1.446042,29.67667,13.64,Cancelled,9/2/2026 10:45,0,162883,0,175,N/A,Pending,No
REQ00137,USR0049,1337,Ace Motors,Engine Repair,Strange noise from engine,2/3/2026 3:14,Rubavu,-1.738015,29.333421,Rubavu,-1.661989,29.314009,8.72,In Progress,2/4/2026 15:14,8,79725,76620,7,Mobile Money,Pending,No
REQ00138,USR0914,7478,Expert Moto Car Center,Suspension & Steering,Electrical fault,1/20/2026 13:48,Ngoma,-2.133137,30.540872,Ngoma,-2.132715,30.607389,7.39,Cancelled,1/20/2026 17:48,0,86725,0,35,N/A,Cancelled,No
REQ00139,USR0019,585,Vision Drive Center Kigali,Welding,Clutch not engaging,1/22/2026 6:08,Gasabo,-1.874586,30.138523,Gasabo,-1.842927,30.100212,5.52,Pending,1/23/2026 6:08,13,44219,44861,50,Cash,Pending,Yes
REQ00140,USR0698,2836,Ineza Auto Fix,Electrical Systems,Strange noise from engine,8/17/2026 9:04,Ngoma,-2.133786,30.417109,Ngoma,-2.1756676,30.5336291,13.76,Completed,8/21/2026 8:04,95,67533,139674,100,Bank Transfer,Paid,No
REQ00141,USR0701,967,Grand Vehicle Service Gisenyi,Welding,Car won't start,3/8/2026 22:44,Rubavu,-1.661413,29.207407,Rubavu,-1.695061,29.192316,4.1,Pending,3/9/2026 21:44,18,178033,175372,118,Bank Transfer,Pending,Yes
REQ00142,USR0156,5524,TDX Auto Center Ltd,Diagnostic Scanning,Electrical fault,5/14/2026 17:41,Gasabo,-1.901308,30.080918,Gasabo,-1.916461,30.164882,9.48,Completed,5/18/2026 11:41,90,28735,105174,77,Bank Transfer,Paid,No
REQ00143,USR0727,9542,UWIMANA AUTO AUTO,Welding,Electrical fault,11/18/2026 0:20,Bugesera,-2.165474,30.212785,Bugesera,-1.979115,30.360917,26.46,Completed,11/19/2026 7:20,31,193962,114451,38,Mobile Money,Paid,Yes
REQ00144,USR0955,7765,Quality Road Auto Base,Suspension & Steering,Power steering failure,12/28/2026 16:03,Kirehe,-2.341412,30.677927,Kirehe,-2.087363,30.725263,28.73,Completed,12/28/2026 19:03,3,137966,19004,115,Cash,Paid,Yes
REQ00145,USR0518,7644,Smart Motor Works,Engine Repair,Starter motor issues,5/17/2026 10:15,Muhanga,-2.011002,29.689157,Muhanga,-2.029105,29.704576,2.64,In Progress,5/18/2026 1:15,71,49089,41194,15,Mobile Money,Pending,Yes
REQ00146,USR0614,694,Master Garage Ltd,Welding,Overheating engine,5/24/2026 22:28,Nyarugenge,-1.982983,30.067629,Nyarugenge,-1.9151,30.079797,7.67,In Progress,5/25/2026 6:28,22,63289,60920,25,Mobile Money,Pending,No
REQ00147,USR0698,2570,Lake Motors,Exhaust System,Check engine light on,8/14/2026 15:39,Ngoma,-2.164651,30.539378,Ngoma,-2.2175371,30.5624491,6.42,Completed,8/15/2026 4:39,13,92893,145801,75,Bank Transfer,Paid,No
REQ00148,USR0575,6237,HATEGEKA AUTO AUTO,Exhaust System,Oil leak detected,6/16/2026 16:37,Nyanza,-2.386618,29.803739,Nyanza,-2.313268,29.794488,8.22,Completed,6/17/2026 23:37,31,177527,36275,33,Bank Transfer,Paid,No
REQ00149,USR0034,8004,Star Wheel Auto Stop,Bodywork,Oil leak detected,12/7/2026 12:59,Gasabo,-1.878496,30.057464,Gasabo,-1.953961,30.042963,8.54,Cancelled,12/7/2026 14:59,0,43467,0,9,N/A,Unpaid,No
REQ00150,USR0616,3507,Expert Auto Clinic,Engine Repair,Transmission slipping,12/31/2026 17:10,Ngoma,-2.183401,30.42837,Ngoma,-2.1913191,30.5656437,15.28,Cancelled,1/1/2027 6:10,0,130149,0,74,N/A,Unpaid,No
REQ00151,USR0304,5548,GASANA AUTOFIX AUTO,Bodywork,AC not cooling,3/30/2026 2:07,Kayonza,-1.943399,30.728503,Kayonza,-1.894241,30.613652,13.88,In Progress,3/31/2026 2:07,50,172922,156681,55,Bank Transfer,Pending,No
REQ00152,USR0769,4393,KOSR Service Center Ltd,Welding,Starter motor issues,3/25/2026 8:58,Musanze,-1.518669,29.66675,Musanze,-1.472477,29.632741,6.38,Completed,3/25/2026 18:58,10,155023,93855,67,Bank Transfer,Paid,No
REQ00153,USR0432,3819,Agaciro Motor Garage,Exhaust System,Radiator leaking,1/24/2026 20:19,Musanze,-1.491521,29.699782,Musanze,-1.5355328,29.7064249,4.95,Completed,1/25/2026 13:19,17,52134,70063,88,Bank Transfer,Paid,No
REQ00154,USR0945,7221,Alpha Auto Repair,Engine Repair,Fuel pump failure,7/18/2026 8:53,Ngoma,-2.153713,30.467745,Ngoma,-2.158189,30.58648,13.2,Completed,7/19/2026 2:53,18,24312,198950,141,Cash,Paid,Yes
REQ00155,USR0133,8565,Quick Motor Center,Oil Change,Car won't start,1/25/2026 5:25,Nyarugenge,-1.911069,30.072421,Nyarugenge,-1.996061,30.104378,10.1,Pending,1/26/2026 22:25,19,61644,59746,104,Bank Transfer,Pending,No
REQ00156,USR0050,9559,Kigali Gear Car Workshop,Transmission Repair,Fuel pump failure,3/22/2026 12:30,Huye,-2.653413,29.789075,Huye,-2.600461,29.796207,5.94,Completed,3/22/2026 18:30,6,108759,67575,116,Mobile Money,Paid,No
REQ00157,USR0046,4303,Kigali Car Car Care,Brake System,Radiator leaking,4/4/2026 17:27,Ngoma,-2.125327,30.421946,Ngoma,-2.158454,30.626134,22.99,Pending,4/7/2026 7:27,36,74725,79563,7,Mobile Money,Pending,Yes
REQ00158,USR0012,5312,Kigali Engine Auto Masters,Engine Repair,Windshield wiper motor failure,12/3/2026 2:19,Nyanza,-2.330225,29.661968,Nyanza,-2.340147,29.780068,13.17,Pending,12/3/2026 12:19,14,36002,42752,47,Mobile Money,Pending,No
REQ00159,USR0655,4230,Africa Drive Car Clinic,Electrical Systems,Starter motor issues,8/11/2026 9:28,Bugesera,-2.179136,30.22508,Bugesera,-2.005604,30.284346,20.39,Completed,8/11/2026 12:28,3,73758,93858,45,Bank Transfer,Paid,No
REQ00160,USR0786,1792,Milestone Garage Kigali,Air Conditioning,Windshield wiper motor failure,12/15/2026 16:34,Nyarugenge,-1.953316,30.050385,Nyarugenge,-1.99868,30.024477,5.81,Cancelled,12/15/2026 18:34,0,127549,0,157,N/A,Unpaid,No
REQ00161,USR0879,7124,Ace Auto World,Electrical Systems,Fuel pump failure,6/11/2026 10:05,Muhanga,-2.111692,29.816951,Muhanga,-2.037075,29.763086,10.23,Pending,6/11/2026 21:05,4,15920,13055,17,Mobile Money,Pending,No
REQ00162,USR0045,7773,WJZ Auto World Sarl,Oil Change,Electrical fault,12/20/2026 23:21,Musanze,-1.562306,29.709526,Musanze,-1.419226,29.613623,19.15,Completed,12/22/2026 13:21,38,72577,76658,166,Bank Transfer,Paid,No
REQ00163,USR0045,7725,New Service Center,Tire & Wheel,Starter motor issues,3/20/2026 0:30,Musanze,-1.439328,29.595425,Musanze,-1.463368,29.710559,13.07,Cancelled,3/20/2026 9:30,0,78797,0,78,N/A,Unpaid,No
REQ00164,USR0527,8346,Kigali Wheel Mechanics,Engine Repair,Clutch not engaging,7/13/2026 4:19,Musanze,-1.562973,29.709857,Musanze,-1.437444,29.543725,23.15,Pending,7/13/2026 6:19,33,36660,30503,145,Cash,Pending,No
REQ00165,USR0357,6142,MANIRIHO MOTORS GARAGE,Transmission Repair,Overheating engine,6/28/2026 7:31,Kayonza,-1.850177,30.677023,Kayonza,-1.911466,30.673303,6.83,In Progress,6/29/2026 5:31,31,79184,76136,89,Bank Transfer,Unpaid,No
REQ00166,USR0161,693,Royal Auto Center Rwamagana,Bodywork,Suspension noise,9/18/2026 18:47,Rwamagana,-1.894415,30.36406,Rwamagana,-2.029204,30.392193,15.31,Pending,9/19/2026 2:47,38,44166,45836,36,Mobile Money,Unpaid,No
REQ00167,USR0054,8596,United Tech Car Workshop,Engine Repair,Radiator leaking,9/24/2026 21:01,Bugesera,-2.221834,30.088604,Bugesera,-2.044633,30.347112,34.83,Completed,9/26/2026 4:01,31,31882,115100,40,Cash,Paid,No
REQ00168,USR0032,7813,Star Car Care,Oil Change,AC not cooling,1/17/2026 6:54,Nyarugenge,-1.974144,30.087851,Nyarugenge,-1.975336,30.028805,6.56,Completed,1/20/2026 16:54,82,115519,111457,9,Mobile Money,Paid,No
REQ00169,USR0362,37,Life Autocare Garage,Tire & Wheel,Car won't start,4/8/2026 16:37,Gasabo,-1.891248,30.02934,Gasabo,-1.9689731,30.1667745,17.55,Completed,4/10/2026 15:37,47,23613,103162,55,Bank Transfer,Paid,Yes
REQ00170,USR0070,68,VIP Garage Rwamagana,Welding,Brakes not responding,12/24/2026 21:54,Rwamagana,-2.012768,30.44483,Rwamagana,-1.9499602,30.4366665,7.04,Cancelled,12/25/2026 19:54,0,115928,0,132,N/A,Pending,No
REQ00171,USR0434,3166,Habimana Car Care,Oil Change,Windshield wiper motor failure,6/22/2026 19:54,Nyanza,-2.311763,29.698168,Nyanza,-2.3934121,29.7471567,10.59,In Progress,6/23/2026 12:54,41,21210,24898,100,Cash,Pending,No
REQ00172,USR0262,8488,East Africa Auto Care Auto Garage,Transmission Repair,Electrical fault,4/27/2026 14:11,Musanze,-1.570843,29.678154,Musanze,-1.585758,29.557496,13.51,Completed,4/30/2026 18:11,76,85633,120956,150,Cash,Paid,Yes
REQ00173,USR0727,8414,IG Car Clinic LTD,Welding,Suspension noise,2/15/2026 10:37,Bugesera,-2.084441,30.214422,Bugesera,-2.016105,30.33626,15.53,Cancelled,2/15/2026 22:37,0,61044,0,29,N/A,Cancelled,No
REQ00174,USR0712,6976,INGABIRE MOTORS GARAGE,Engine Repair,Electrical fault,12/27/2026 7:05,Kicukiro,-1.946202,30.054015,Kicukiro,-2.009842,30.086874,7.96,Pending,12/27/2026 15:05,17,194446,186340,122,Bank Transfer,Pending,Yes
REQ00175,USR0777,6294,NIYONZIMA AUTOFIX GARAGE,Diagnostic Scanning,Clutch not engaging,3/26/2026 2:42,Ngoma,-2.203679,30.422486,Ngoma,-2.158711,30.538298,13.81,Pending,3/27/2026 9:42,30,109296,101260,116,Bank Transfer,Pending,No
REQ00176,USR0868,5314,Safe Auto Tech Car Workshop,Transmission Repair,Radiator leaking,9/20/2026 13:10,Rulindo,-1.69077,30.090802,Rulindo,-1.671463,29.942293,16.65,Pending,9/20/2026 14:10,30,91533,95969,104,Mobile Money,Pending,No
REQ00177,USR0200,7933,RUTAGANDA MOTORS GARAGE,Diagnostic Scanning,Transmission slipping,5/15/2026 15:03,Gicumbi,-1.499774,29.981043,Gicumbi,-1.515702,30.083833,11.56,Cancelled,5/15/2026 18:03,0,74164,0,165,N/A,Cancelled,No
REQ00178,USR0406,7091,Trusted Gear Auto Masters,Bodywork,Strange noise from engine,1/11/2026 17:49,Muhanga,-2.129113,29.713321,Muhanga,-2.075857,29.721447,5.99,Completed,1/14/2026 5:49,60,53689,68671,127,Cash,Paid,Yes
REQ00179,USR0556,7269,Best Auto Auto Workshop,Bodywork,Windshield wiper motor failure,1/15/2026 14:25,Bugesera,-2.128019,30.256041,Bugesera,-2.033109,30.295732,11.44,Completed,1/16/2026 3:25,13,53656,47976,11,Bank Transfer,Paid,No
REQ00180,USR0443,5923,Quick Auto Auto Fix,Transmission Repair,Starter motor issues,1/11/2026 18:31,Gicumbi,-1.6591,30.073262,Gicumbi,-1.569469,30.059427,10.08,Completed,1/12/2026 13:31,19,188134,130582,59,Bank Transfer,Paid,No
REQ00181,USR0216,4770,Royal Moto Car Clinic,Suspension & Steering,Oil leak detected,9/20/2026 22:44,Rulindo,-1.803224,30.131463,Rulindo,-1.733439,29.971442,19.4,Completed,9/21/2026 4:44,6,151976,39962,87,Mobile Money,Paid,No
REQ00182,USR0836,6750,CC Auto Masters Ltd,Diagnostic Scanning,Oil leak detected,12/15/2026 21:06,Bugesera,-2.235374,30.078344,Bugesera,-2.038476,30.315802,34.29,Completed,12/19/2026 1:06,76,72708,48342,117,Cash,Paid,No
REQ00183,USR0637,5986,RURANGWA Auto Services LTD,Welding,Electrical fault,9/5/2026 16:51,Kicukiro,-2.011647,30.148003,Kicukiro,-2.011422,30.058525,9.94,Completed,9/8/2026 13:51,69,175840,41881,16,Mobile Money,Paid,No
REQ00184,USR0703,4614,Urban Auto Masters,Brake System,Battery replacement,2/3/2026 16:42,Kicukiro,-1.951592,30.113641,Kicukiro,-1.957707,30.15659,4.82,Pending,2/5/2026 14:42,14,185549,185986,5,Cash,Pending,No
REQ00185,USR0632,3049,White Auto Solutions,Electrical Systems,Power steering failure,12/21/2026 2:42,Rulindo,-1.718414,30.013221,Rulindo,-1.717727,30.0339583,2.31,Cancelled,12/21/2026 5:42,0,78112,0,80,N/A,Pending,No
REQ00186,USR0985,9415,East Africa Road Auto Fix,Brake System,Starter motor issues,2/7/2026 9:39,Kicukiro,-1.999866,30.107802,Kicukiro,-2.014432,30.063478,5.19,Pending,2/10/2026 5:39,16,159924,151578,139,Cash,Pending,Yes
REQ00187,USR0819,4373,ZNX Auto World Ltd.,Air Conditioning,Electrical fault,1/20/2026 17:39,Gasabo,-1.886027,30.102908,Gasabo,-1.968773,30.142253,10.19,Completed,1/21/2026 4:39,11,75445,185890,92,Mobile Money,Paid,No
REQ00188,USR0059,9642,Ace Ride Auto Workshop,Exhaust System,Starter motor issues,11/18/2026 12:02,Rulindo,-1.78625,30.071336,Rulindo,-1.748985,29.967542,12.26,Completed,11/21/2026 13:02,73,168141,23203,56,Bank Transfer,Paid,No
REQ00189,USR0128,717,Lion Motors Kicukiro,Exhaust System,Overheating engine,1/6/2026 20:56,Kicukiro,-1.989597,30.097417,Kicukiro,-2.023391,30.120936,4.58,Cancelled,1/7/2026 5:56,0,69449,0,59,N/A,Cancelled,No
REQ00190,USR0189,1410,Blue Mechanics Byumba,Welding,AC not cooling,11/2/2026 20:37,Gicumbi,-1.643181,30.005615,Gicumbi,-1.649334,30.022855,2.03,Pending,11/3/2026 6:37,40,38628,46104,131,Bank Transfer,Unpaid,No
REQ00191,USR0479,7708,Rwanda Vehicle Auto Fix,Exhaust System,Power steering failure,11/13/2026 12:25,Huye,-2.627341,29.729906,Huye,-2.566114,29.808027,11.03,Completed,11/17/2026 9:25,93,188459,13852,106,Cash,Paid,No
REQ00192,USR0748,5934,KAMANZI SERVICES WORKSHOP,Engine Repair,Flat tire replacement,2/13/2026 22:14,Gicumbi,-1.543074,30.032362,Gicumbi,-1.574939,30.119134,10.28,In Progress,2/17/2026 17:14,2,151410,161576,97,Mobile Money,Pending,No
REQ00193,USR0388,9298,UQA Auto Base Ltd.,Diagnostic Scanning,Oil leak detected,2/23/2026 16:14,Gicumbi,-1.588243,29.993526,Gicumbi,-1.541727,30.069705,9.92,Completed,2/25/2026 9:14,41,168552,136969,82,Mobile Money,Paid,No
REQ00194,USR0087,6306,NTIRENGANYA AUTOFIX AUTO,Oil Change,Overheating engine,2/28/2026 9:35,Rwamagana,-1.975614,30.365048,Rwamagana,-1.967225,30.499832,15.01,Pending,3/3/2026 8:35,43,195821,164771,18,Bank Transfer,Pending,No
REQ00195,USR0277,1806,Celestin Gasana Garage,Air Conditioning,Power steering failure,11/5/2026 16:57,Nyanza,-2.373056,29.735861,Nyanza,-2.326318,29.703242,6.34,In Progress,11/5/2026 20:57,14,48779,53509,114,Cash,Unpaid,No
REQ00196,USR0142,2110,Pro Tyre & Auto,Exhaust System,Car won't start,6/3/2026 4:22,Rwamagana,-1.939856,30.439208,Rwamagana,-1.9246113,30.4528526,2.27,Completed,6/4/2026 1:22,21,15488,69254,108,Mobile Money,Paid,No
REQ00197,USR0650,5969,Africa Vehicle Garage,Exhaust System,Brakes not responding,9/18/2026 21:03,Rubavu,-1.64768,29.283672,Rubavu,-1.643391,29.258402,2.85,Completed,9/22/2026 19:03,94,79114,155385,119,Cash,Paid,No
REQ00198,USR0610,6835,RUTAGANDA Auto Services Co.,Brake System,Flat tire replacement,6/29/2026 15:02,Rwamagana,-1.97573,30.470241,Rwamagana,-1.910397,30.508357,8.41,Completed,7/2/2026 10:02,67,158898,188234,151,Bank Transfer,Paid,No
REQ00199,USR0767,5506,UWITONZE Workshop Co.,Suspension & Steering,Starter motor issues,4/21/2026 11:25,Rwamagana,-1.94312,30.420399,Rwamagana,-1.947856,30.458886,4.31,Cancelled,4/22/2026 7:25,0,25286,0,70,N/A,Cancelled,No
REQ00200,USR0036,6162,ROT Service Center Ltd.,Engine Repair,Starter motor issues,5/4/2026 7:49,Gicumbi,-1.597869,30.052548,Gicumbi,-1.50427,30.107393,12.06,Completed,5/5/2026 20:49,37,189077,178497,58,Mobile Money,Paid,No
REQ00201,USR0794,801,Auto Vehicle Service Gasabo,Transmission Repair,AC not cooling,11/9/2026 2:35,Gasabo,-1.881595,30.131368,Gasabo,-1.927666,30.142383,5.27,Completed,11/9/2026 19:35,17,63309,159790,70,Cash,Paid,Yes
REQ00202,USR0134,9050,Quick Car Care,Tire & Wheel,Windshield wiper motor failure,9/1/2026 19:27,Ngoma,-2.149346,30.49365,Ngoma,-2.0752,30.56831,11.7,Cancelled,9/2/2026 18:27,0,189520,0,141,N/A,Cancelled,Yes
REQ00203,USR0677,5285,PKLC Auto Experts Ltd,Diagnostic Scanning,Clutch not engaging,6/12/2026 1:40,Rubavu,-1.632021,29.230312,Rubavu,-1.761832,29.206698,14.67,Completed,6/13/2026 14:40,37,93980,64763,69,Mobile Money,Paid,Yes
REQ00204,USR0717,8426,Rwanda Auto Tech Workshop,Oil Change,Radiator leaking,10/11/2026 10:19,Rwamagana,-1.95082,30.37622,Rwamagana,-1.937051,30.462277,9.69,Cancelled,10/11/2026 17:19,0,199330,0,46,N/A,Pending,No
REQ00205,USR0837,8096,Swift Moto Motor Works,Suspension & Steering,Transmission slipping,4/4/2026 23:08,Muhanga,-2.148471,29.804719,Muhanga,-2.05361,29.707726,15.08,Cancelled,4/5/2026 10:08,0,83688,0,49,N/A,Cancelled,No
